-8.3060720792833802e+00 -8.3092432284475297e+00 -8.3124144302985794e+00
-8.3219283568116449e+00 -8.3250997742454320e+00 -8.3282712467803108e+00
-8.3377859997962602e+00 -8.3409576975369237e+00 -8.3441294527760412e+00
-8.3536450682554690e+00 -8.3568170582564338e+00 -8.3599891081365509e+00
-8.3695056217900756e+00 -8.3726779159217681e+00 -8.3758502722968107e+00
-8.3853677195875100e+00 -8.3885403296381646e+00 -8.3917130042800245e+00
-8.4012314204258249e+00 -8.4044043581022763e+00 -8.4075773627016002e+00
-8.4170967826776497e+00 -8.4202700596061177e+00 -8.4234434057730940e+00
-8.4329638643140949e+00 -8.4361374920409578e+00 -8.4393111913060945e+00
-8.4488327229086089e+00 -8.4520067129011736e+00 -8.4551807767160483e+00
-8.4647034156407823e+00 -8.4678777792880364e+00 -8.4710522190260669e+00
-8.4805759993001182e+00 -8.4837507479134775e+00 -8.4869255748706554e+00
-8.4964505302897386e+00 -8.4996256751037862e+00 -8.5028009004994143e+00
-8.5123270646300586e+00 -8.5155026168032766e+00 -8.5186782517806989e+00
-8.5282056579624186e+00 -8.5313816285778969e+00 -8.5345576842052147e+00
-8.5440863655526513e+00 -8.5472627656188092e+00 -8.5504392528895945e+00
-8.5599692422946312e+00 -8.5631460827459200e+00 -8.5663230125799075e+00
-8.5758543427137717e+00 -8.5790316344113577e+00 -8.5822090176551455e+00
-8.5917417209704645e+00 -8.5949194747029303e+00 -8.5980973221306591e+00
-8.6076314308635062e+00 -8.6108096573475148e+00 -8.6139879796615482e+00
-8.6235235258334662e+00 -8.6267022357144345e+00 -8.6298810435460247e+00
-8.6394180589660063e+00 -8.6425972628187733e+00 -8.6457765667287152e+00
-8.6553150829951893e+00 -8.6584947913246584e+00 -8.6616746018039485e+00
-8.6712146503067125e+00 -8.6743948735485059e+00 -8.6775752010189855e+00
-8.6871168129411362e+00 -8.6902975614622271e+00 -8.6934784162772196e+00
-8.7030216225970509e+00 -8.7062029066963991e+00 -8.7093842991413339e+00
